"Region","District","month","water_price"
"Galgaduud","Cabudwaaq",2018-05-01,15000
"Galgaduud","Cabudwaaq",2018-06-01,15000
"Galgaduud","Cabudwaaq",2018-07-01,15000
"Galgaduud","Cabudwaaq",2018-08-01,15000
"Galgaduud","Cabudwaaq",2018-09-01,15000
"Galgaduud","Cabudwaaq",2018-10-01,15000
"Galgaduud","Cabudwaaq",2018-11-01,15000
"Galgaduud","Cabudwaaq",2018-12-01,15000
"Galgaduud","Cabudwaaq",2019-01-01,15000
"Galgaduud","Cabudwaaq",2019-02-01,15000
"Galgaduud","Cabudwaaq",2019-03-01,15000
"Galgaduud","Cabudwaaq",2019-04-01,15000
"Galgaduud","Cabudwaaq",2019-05-01,15000
"Galgaduud","Cabudwaaq",2019-06-01,15000
"Galgaduud","Cabudwaaq",2019-07-01,15000
"Galgaduud","Cabudwaaq",2019-08-01,10000
"Galgaduud","Cabudwaaq",2019-09-01,10000
"Galgaduud","Cabudwaaq",2019-10-01,10000
"Galgaduud","Cabudwaaq",2019-11-01,10000
"Galgaduud","Cabudwaaq",2019-12-01,10000
"Galgaduud","Cabudwaaq",2020-01-01,10000
"Galgaduud","Cabudwaaq",2020-02-01,10000
"Galgaduud","Cabudwaaq",2020-03-01,10000
"Galgaduud","Cabudwaaq",2020-04-01,10000
"Galgaduud","Cabudwaaq",2020-05-01,10000
"Galgaduud","Cabudwaaq",2020-06-01,10000
"Galgaduud","Cabudwaaq",2020-07-01,10000
"Galgaduud","Cabudwaaq",2020-08-01,10000
"Galgaduud","Cabudwaaq",2020-09-01,10000
"Galgaduud","Cabudwaaq",2020-10-01,10000
"Galgaduud","Cabudwaaq",2020-11-01,10000
"Galgaduud","Cabudwaaq",2020-12-01,10000
"Galgaduud","Cabudwaaq",2021-01-01,10000
"Galgaduud","Cabudwaaq",2021-02-01,10000
"Galgaduud","Cabudwaaq",2021-03-01,10000
"Galgaduud","Cabudwaaq",2021-04-01,10000
"Galgaduud","Cabudwaaq",2021-05-01,10000
"Galgaduud","Cabudwaaq",2021-06-01,10000
"Galgaduud","Cabudwaaq",2021-07-01,10000
"Galgaduud","Cabudwaaq",2021-08-01,10000
"Galgaduud","Cabudwaaq",2021-09-01,10000
"Galgaduud","Cabudwaaq",2021-10-01,23333
"Galgaduud","Cabudwaaq",2021-11-01,20000
"Galgaduud","Cabudwaaq",2021-12-01,20000
"Galgaduud","Cabudwaaq",2022-01-01,20000
"Galgaduud","Cabudwaaq",2022-02-01,20000
"Galgaduud","Cabudwaaq",2022-03-01,20000
"Galgaduud","Cabudwaaq",2022-04-01,20000
"Galgaduud","Cabudwaaq",2022-05-01,20000
"Galgaduud","Cabudwaaq",2022-06-01,20000
"Galgaduud","Cabudwaaq",2022-07-01,22500
"Galgaduud","Cabudwaaq",2022-08-01,20000
"Galgaduud","Cabudwaaq",2022-09-01,20000
"Galgaduud","Cabudwaaq",2022-10-01,20000
"Galgaduud","Cabudwaaq",2022-11-01,NA
"Galgaduud","Cabudwaaq",2022-12-01,NA
"Galgaduud","Cadaado",2011-01-01,NA
"Galgaduud","Cadaado",2011-02-01,NA
"Galgaduud","Cadaado",2011-03-01,NA
"Galgaduud","Cadaado",2011-04-01,NA
"Galgaduud","Cadaado",2011-05-01,NA
"Galgaduud","Cadaado",2011-06-01,NA
"Galgaduud","Cadaado",2011-07-01,NA
"Galgaduud","Cadaado",2011-08-01,NA
"Galgaduud","Cadaado",2011-09-01,NA
"Galgaduud","Cadaado",2011-10-01,NA
"Galgaduud","Cadaado",2011-11-01,NA
"Galgaduud","Cadaado",2011-12-01,NA
"Galgaduud","Cadaado",2012-01-01,NA
"Galgaduud","Cadaado",2012-02-01,NA
"Galgaduud","Cadaado",2012-03-01,NA
"Galgaduud","Cadaado",2012-04-01,NA
"Galgaduud","Cadaado",2012-05-01,NA
"Galgaduud","Cadaado",2012-06-01,NA
"Galgaduud","Cadaado",2012-07-01,NA
"Galgaduud","Cadaado",2012-08-01,NA
"Galgaduud","Cadaado",2012-09-01,NA
"Galgaduud","Cadaado",2012-10-01,NA
"Galgaduud","Cadaado",2012-11-01,NA
"Galgaduud","Cadaado",2012-12-01,NA
"Galgaduud","Cadaado",2013-01-01,NA
"Galgaduud","Cadaado",2013-02-01,NA
"Galgaduud","Cadaado",2013-03-01,NA
"Galgaduud","Cadaado",2013-04-01,NA
"Galgaduud","Cadaado",2013-05-01,NA
"Galgaduud","Cadaado",2013-06-01,NA
"Galgaduud","Cadaado",2013-07-01,NA
"Galgaduud","Cadaado",2013-08-01,NA
"Galgaduud","Cadaado",2013-09-01,NA
"Galgaduud","Cadaado",2013-10-01,NA
"Galgaduud","Cadaado",2013-11-01,NA
"Galgaduud","Cadaado",2013-12-01,NA
"Galgaduud","Cadaado",2014-01-01,NA
"Galgaduud","Cadaado",2014-02-01,NA
"Galgaduud","Cadaado",2014-03-01,NA
"Galgaduud","Cadaado",2014-04-01,NA
"Galgaduud","Cadaado",2014-05-01,NA
"Galgaduud","Cadaado",2014-06-01,NA
"Galgaduud","Cadaado",2014-07-01,NA
"Galgaduud","Cadaado",2014-08-01,NA
"Galgaduud","Cadaado",2014-09-01,NA
"Galgaduud","Cadaado",2014-10-01,NA
"Galgaduud","Cadaado",2014-11-01,NA
"Galgaduud","Cadaado",2014-12-01,NA
"Galgaduud","Cadaado",2015-01-01,NA
"Galgaduud","Cadaado",2015-02-01,NA
"Galgaduud","Cadaado",2015-03-01,NA
"Galgaduud","Cadaado",2015-04-01,NA
"Galgaduud","Cadaado",2015-05-01,NA
"Galgaduud","Cadaado",2015-06-01,NA
"Galgaduud","Cadaado",2015-07-01,NA
"Galgaduud","Cadaado",2015-08-01,NA
"Galgaduud","Cadaado",2015-09-01,NA
"Galgaduud","Cadaado",2015-10-01,NA
"Galgaduud","Cadaado",2015-11-01,NA
"Galgaduud","Cadaado",2015-12-01,NA
"Galgaduud","Cadaado",2016-01-01,NA
"Galgaduud","Cadaado",2016-02-01,NA
"Galgaduud","Cadaado",2016-03-01,NA
"Galgaduud","Cadaado",2016-04-01,NA
"Galgaduud","Cadaado",2016-05-01,NA
"Galgaduud","Cadaado",2016-06-01,NA
"Galgaduud","Cadaado",2016-07-01,NA
"Galgaduud","Cadaado",2016-08-01,NA
"Galgaduud","Cadaado",2016-09-01,NA
"Galgaduud","Cadaado",2016-10-01,NA
"Galgaduud","Cadaado",2016-11-01,NA
"Galgaduud","Cadaado",2016-12-01,NA
"Galgaduud","Cadaado",2017-01-01,NA
"Galgaduud","Cadaado",2017-02-01,NA
"Galgaduud","Cadaado",2017-03-01,NA
"Galgaduud","Cadaado",2017-04-01,NA
"Galgaduud","Cadaado",2017-05-01,NA
"Galgaduud","Cadaado",2017-06-01,NA
"Galgaduud","Cadaado",2017-07-01,NA
"Galgaduud","Cadaado",2017-08-01,NA
"Galgaduud","Cadaado",2017-09-01,NA
"Galgaduud","Cadaado",2017-10-01,NA
"Galgaduud","Cadaado",2017-11-01,NA
"Galgaduud","Cadaado",2017-12-01,NA
"Galgaduud","Cadaado",2018-01-01,NA
"Galgaduud","Cadaado",2018-02-01,NA
"Galgaduud","Cadaado",2018-03-01,NA
"Galgaduud","Cadaado",2018-04-01,NA
"Galgaduud","Cadaado",2018-05-01,NA
"Galgaduud","Cadaado",2018-06-01,NA
"Galgaduud","Cadaado",2018-07-01,NA
"Galgaduud","Cadaado",2018-08-01,NA
"Galgaduud","Cadaado",2018-09-01,NA
"Galgaduud","Cadaado",2018-10-01,NA
"Galgaduud","Cadaado",2018-11-01,NA
"Galgaduud","Cadaado",2018-12-01,NA
"Galgaduud","Cadaado",2019-01-01,NA
"Galgaduud","Cadaado",2019-02-01,NA
"Galgaduud","Cadaado",2019-03-01,NA
"Galgaduud","Cadaado",2019-04-01,NA
"Galgaduud","Cadaado",2019-05-01,NA
"Galgaduud","Cadaado",2019-06-01,NA
"Galgaduud","Cadaado",2019-07-01,NA
"Galgaduud","Cadaado",2019-08-01,NA
"Galgaduud","Cadaado",2019-09-01,NA
"Galgaduud","Cadaado",2019-10-01,NA
"Galgaduud","Cadaado",2019-11-01,NA
"Galgaduud","Cadaado",2019-12-01,NA
"Galgaduud","Cadaado",2020-01-01,NA
"Galgaduud","Cadaado",2020-02-01,NA
"Galgaduud","Cadaado",2020-03-01,NA
"Galgaduud","Cadaado",2020-04-01,NA
"Galgaduud","Cadaado",2020-05-01,NA
"Galgaduud","Cadaado",2020-06-01,NA
"Galgaduud","Cadaado",2020-07-01,NA
"Galgaduud","Cadaado",2020-08-01,NA
"Galgaduud","Cadaado",2020-09-01,NA
"Galgaduud","Cadaado",2020-10-01,NA
"Galgaduud","Cadaado",2020-11-01,NA
"Galgaduud","Cadaado",2020-12-01,NA
"Galgaduud","Cadaado",2021-01-01,NA
"Galgaduud","Cadaado",2021-02-01,NA
"Galgaduud","Cadaado",2021-03-01,NA
"Galgaduud","Cadaado",2021-04-01,NA
"Galgaduud","Cadaado",2021-05-01,NA
"Galgaduud","Cadaado",2021-06-01,NA
"Galgaduud","Cadaado",2021-07-01,NA
"Galgaduud","Cadaado",2021-08-01,NA
"Galgaduud","Cadaado",2021-09-01,NA
"Galgaduud","Cadaado",2021-10-01,NA
"Galgaduud","Cadaado",2021-11-01,NA
"Galgaduud","Cadaado",2021-12-01,NA
"Galgaduud","Cadaado",2022-01-01,NA
"Galgaduud","Cadaado",2022-02-01,NA
"Galgaduud","Cadaado",2022-03-01,NA
"Galgaduud","Cadaado",2022-04-01,NA
"Galgaduud","Cadaado",2022-05-01,NA
"Galgaduud","Cadaado",2022-06-01,NA
"Galgaduud","Cadaado",2022-07-01,NA
"Galgaduud","Cadaado",2022-08-01,NA
"Galgaduud","Cadaado",2022-09-01,NA
"Galgaduud","Cadaado",2022-10-01,NA
"Galgaduud","Cadaado",2022-11-01,NA
"Galgaduud","Cadaado",2022-12-01,NA
"Galgaduud","Ceel Buur",2011-01-01,NA
"Galgaduud","Ceel Buur",2011-02-01,NA
"Galgaduud","Ceel Buur",2011-03-01,NA
"Galgaduud","Ceel Buur",2011-04-01,NA
"Galgaduud","Ceel Buur",2011-05-01,NA
"Galgaduud","Ceel Buur",2011-06-01,NA
"Galgaduud","Ceel Buur",2011-07-01,NA
"Galgaduud","Ceel Buur",2011-08-01,NA
"Galgaduud","Ceel Buur",2011-09-01,NA
"Galgaduud","Ceel Buur",2011-10-01,NA
"Galgaduud","Ceel Buur",2011-11-01,NA
"Galgaduud","Ceel Buur",2011-12-01,NA
"Galgaduud","Ceel Buur",2012-01-01,NA
"Galgaduud","Ceel Buur",2012-02-01,NA
"Galgaduud","Ceel Buur",2012-03-01,NA
"Galgaduud","Ceel Buur",2012-04-01,NA
"Galgaduud","Ceel Buur",2012-05-01,NA
"Galgaduud","Ceel Buur",2012-06-01,NA
"Galgaduud","Ceel Buur",2012-07-01,NA
"Galgaduud","Ceel Buur",2012-08-01,NA
"Galgaduud","Ceel Buur",2012-09-01,NA
"Galgaduud","Ceel Buur",2012-10-01,NA
"Galgaduud","Ceel Buur",2012-11-01,NA
"Galgaduud","Ceel Buur",2012-12-01,NA
"Galgaduud","Ceel Buur",2013-01-01,NA
"Galgaduud","Ceel Buur",2013-02-01,NA
"Galgaduud","Ceel Buur",2013-03-01,NA
"Galgaduud","Ceel Buur",2013-04-01,NA
"Galgaduud","Ceel Buur",2013-05-01,NA
"Galgaduud","Ceel Buur",2013-06-01,NA
"Galgaduud","Ceel Buur",2013-07-01,NA
"Galgaduud","Ceel Buur",2013-08-01,NA
"Galgaduud","Ceel Buur",2013-09-01,NA
"Galgaduud","Ceel Buur",2013-10-01,NA
"Galgaduud","Ceel Buur",2013-11-01,NA
"Galgaduud","Ceel Buur",2013-12-01,NA
"Galgaduud","Ceel Buur",2014-01-01,NA
"Galgaduud","Ceel Buur",2014-02-01,NA
"Galgaduud","Ceel Buur",2014-03-01,NA
"Galgaduud","Ceel Buur",2014-04-01,NA
"Galgaduud","Ceel Buur",2014-05-01,NA
"Galgaduud","Ceel Buur",2014-06-01,NA
"Galgaduud","Ceel Buur",2014-07-01,NA
"Galgaduud","Ceel Buur",2014-08-01,NA
"Galgaduud","Ceel Buur",2014-09-01,NA
"Galgaduud","Ceel Buur",2014-10-01,NA
"Galgaduud","Ceel Buur",2014-11-01,NA
"Galgaduud","Ceel Buur",2014-12-01,NA
"Galgaduud","Ceel Buur",2015-01-01,NA
"Galgaduud","Ceel Buur",2015-02-01,NA
"Galgaduud","Ceel Buur",2015-03-01,NA
"Galgaduud","Ceel Buur",2015-04-01,NA
"Galgaduud","Ceel Buur",2015-05-01,NA
"Galgaduud","Ceel Buur",2015-06-01,NA
"Galgaduud","Ceel Buur",2015-07-01,NA
"Galgaduud","Ceel Buur",2015-08-01,NA
"Galgaduud","Ceel Buur",2015-09-01,NA
"Galgaduud","Ceel Buur",2015-10-01,NA
"Galgaduud","Ceel Buur",2015-11-01,NA
"Galgaduud","Ceel Buur",2015-12-01,NA
"Galgaduud","Ceel Buur",2016-01-01,NA
"Galgaduud","Ceel Buur",2016-02-01,NA
"Galgaduud","Ceel Buur",2016-03-01,NA
"Galgaduud","Ceel Buur",2016-04-01,NA
"Galgaduud","Ceel Buur",2016-05-01,NA
"Galgaduud","Ceel Buur",2016-06-01,NA
"Galgaduud","Ceel Buur",2016-07-01,NA
"Galgaduud","Ceel Buur",2016-08-01,NA
"Galgaduud","Ceel Buur",2016-09-01,NA
"Galgaduud","Ceel Buur",2016-10-01,NA
"Galgaduud","Ceel Buur",2016-11-01,NA
"Galgaduud","Ceel Buur",2016-12-01,NA
"Galgaduud","Ceel Buur",2017-01-01,NA
"Galgaduud","Ceel Buur",2017-02-01,NA
"Galgaduud","Ceel Buur",2017-03-01,NA
"Galgaduud","Ceel Buur",2017-04-01,NA
"Galgaduud","Ceel Buur",2017-05-01,NA
"Galgaduud","Ceel Buur",2017-06-01,NA
"Galgaduud","Ceel Buur",2017-07-01,NA
"Galgaduud","Ceel Buur",2017-08-01,NA
"Galgaduud","Ceel Buur",2017-09-01,NA
"Galgaduud","Ceel Buur",2017-10-01,NA
"Galgaduud","Ceel Buur",2017-11-01,NA
"Galgaduud","Ceel Buur",2017-12-01,NA
"Galgaduud","Ceel Buur",2018-01-01,NA
"Galgaduud","Ceel Buur",2018-02-01,NA
"Galgaduud","Ceel Buur",2018-03-01,NA
"Galgaduud","Ceel Buur",2018-04-01,NA
"Galgaduud","Ceel Buur",2018-05-01,NA
"Galgaduud","Ceel Buur",2018-06-01,NA
"Galgaduud","Ceel Buur",2018-07-01,NA
"Galgaduud","Ceel Buur",2018-08-01,NA
"Galgaduud","Ceel Buur",2018-09-01,NA
"Galgaduud","Ceel Buur",2018-10-01,NA
"Galgaduud","Ceel Buur",2018-11-01,NA
"Galgaduud","Ceel Buur",2018-12-01,NA
"Galgaduud","Ceel Buur",2019-01-01,NA
"Galgaduud","Ceel Buur",2019-02-01,NA
"Galgaduud","Ceel Buur",2019-03-01,NA
"Galgaduud","Ceel Buur",2019-04-01,NA
"Galgaduud","Ceel Buur",2019-05-01,NA
"Galgaduud","Ceel Buur",2019-06-01,NA
"Galgaduud","Ceel Buur",2019-07-01,NA
"Galgaduud","Ceel Buur",2019-08-01,NA
"Galgaduud","Ceel Buur",2019-09-01,NA
"Galgaduud","Ceel Buur",2019-10-01,NA
"Galgaduud","Ceel Buur",2019-11-01,NA
"Galgaduud","Ceel Buur",2019-12-01,NA
"Galgaduud","Ceel Buur",2020-01-01,NA
"Galgaduud","Ceel Buur",2020-02-01,NA
"Galgaduud","Ceel Buur",2020-03-01,NA
"Galgaduud","Ceel Buur",2020-04-01,NA
"Galgaduud","Ceel Buur",2020-05-01,NA
"Galgaduud","Ceel Buur",2020-06-01,NA
"Galgaduud","Ceel Buur",2020-07-01,NA
"Galgaduud","Ceel Buur",2020-08-01,NA
"Galgaduud","Ceel Buur",2020-09-01,NA
"Galgaduud","Ceel Buur",2020-10-01,NA
"Galgaduud","Ceel Buur",2020-11-01,NA
"Galgaduud","Ceel Buur",2020-12-01,NA
"Galgaduud","Ceel Buur",2021-01-01,NA
"Galgaduud","Ceel Buur",2021-02-01,NA
"Galgaduud","Ceel Buur",2021-03-01,NA
"Galgaduud","Ceel Buur",2021-04-01,NA
"Galgaduud","Ceel Buur",2021-05-01,NA
"Galgaduud","Ceel Buur",2021-06-01,NA
"Galgaduud","Ceel Buur",2021-07-01,NA
"Galgaduud","Ceel Buur",2021-08-01,NA
"Galgaduud","Ceel Buur",2021-09-01,NA
"Galgaduud","Ceel Buur",2021-10-01,NA
"Galgaduud","Ceel Buur",2021-11-01,NA
"Galgaduud","Ceel Buur",2021-12-01,NA
"Galgaduud","Ceel Buur",2022-01-01,NA
"Galgaduud","Ceel Buur",2022-02-01,NA
"Galgaduud","Ceel Buur",2022-03-01,NA
"Galgaduud","Ceel Buur",2022-04-01,NA
"Galgaduud","Ceel Buur",2022-05-01,NA
"Galgaduud","Ceel Buur",2022-06-01,NA
"Galgaduud","Ceel Buur",2022-07-01,NA
"Galgaduud","Ceel Buur",2022-08-01,NA
"Galgaduud","Ceel Buur",2022-09-01,NA
"Galgaduud","Ceel Buur",2022-10-01,NA
"Galgaduud","Ceel Buur",2022-11-01,NA
"Galgaduud","Ceel Buur",2022-12-01,NA
"Galgaduud","Ceel Dheer",2011-01-01,40000
"Galgaduud","Ceel Dheer",2011-02-01,40000
"Galgaduud","Ceel Dheer",2011-03-01,20000
"Galgaduud","Ceel Dheer",2011-04-01,20000
"Galgaduud","Ceel Dheer",2011-05-01,20000
"Galgaduud","Ceel Dheer",2011-06-01,20000
"Galgaduud","Ceel Dheer",2011-07-01,20000
"Galgaduud","Ceel Dheer",2011-08-01,20000
"Galgaduud","Ceel Dheer",2011-09-01,20000
"Galgaduud","Ceel Dheer",2011-10-01,16250
"Galgaduud","Ceel Dheer",2011-11-01,16000
"Galgaduud","Ceel Dheer",2011-12-01,16000
"Galgaduud","Ceel Dheer",2012-01-01,16000
"Galgaduud","Ceel Dheer",2012-02-01,14000
"Galgaduud","Ceel Dheer",2012-03-01,14667
"Galgaduud","Ceel Dheer",2012-04-01,17000
"Galgaduud","Ceel Dheer",2012-05-01,16000
"Galgaduud","Ceel Dheer",2012-06-01,16000
"Galgaduud","Ceel Dheer",2012-07-01,16000
"Galgaduud","Ceel Dheer",2012-08-01,16000
"Galgaduud","Ceel Dheer",2012-09-01,16000
"Galgaduud","Ceel Dheer",2012-10-01,18400
"Galgaduud","Ceel Dheer",2012-11-01,16000
"Galgaduud","Ceel Dheer",2012-12-01,16000
"Galgaduud","Ceel Dheer",2013-01-01,16000
"Galgaduud","Ceel Dheer",2013-02-01,16000
"Galgaduud","Ceel Dheer",2013-03-01,16000
"Galgaduud","Ceel Dheer",2013-04-01,15200
"Galgaduud","Ceel Dheer",2013-05-01,14000
"Galgaduud","Ceel Dheer",2013-06-01,14000
"Galgaduud","Ceel Dheer",2013-07-01,18800
"Galgaduud","Ceel Dheer",2013-08-01,18000
"Galgaduud","Ceel Dheer",2013-09-01,22000
"Galgaduud","Ceel Dheer",2013-10-01,22000
"Galgaduud","Ceel Dheer",2013-11-01,22000
"Galgaduud","Ceel Dheer",2013-12-01,15200
"Galgaduud","Ceel Dheer",2014-01-01,18500
"Galgaduud","Ceel Dheer",2014-02-01,15000
"Galgaduud","Ceel Dheer",2014-03-01,16750
"Galgaduud","Ceel Dheer",2014-04-01,15000
"Galgaduud","Ceel Dheer",2014-05-01,15000
"Galgaduud","Ceel Dheer",2014-06-01,15000
"Galgaduud","Ceel Dheer",2014-07-01,15000
"Galgaduud","Ceel Dheer",2014-08-01,15000
"Galgaduud","Ceel Dheer",2014-09-01,15000
"Galgaduud","Ceel Dheer",2014-10-01,10000
"Galgaduud","Ceel Dheer",2014-11-01,10000
"Galgaduud","Ceel Dheer",2014-12-01,10000
"Galgaduud","Ceel Dheer",2015-01-01,10000
"Galgaduud","Ceel Dheer",2015-02-01,15000
"Galgaduud","Ceel Dheer",2015-03-01,20000
"Galgaduud","Ceel Dheer",2015-04-01,10000
"Galgaduud","Ceel Dheer",2015-05-01,12500
"Galgaduud","Ceel Dheer",2015-06-01,13800
"Galgaduud","Ceel Dheer",2015-07-01,16000
"Galgaduud","Ceel Dheer",2015-08-01,16000
"Galgaduud","Ceel Dheer",2015-09-01,16000
"Galgaduud","Ceel Dheer",2015-10-01,16000
"Galgaduud","Ceel Dheer",2015-11-01,16000
"Galgaduud","Ceel Dheer",2015-12-01,16000
"Galgaduud","Ceel Dheer",2016-01-01,16000
"Galgaduud","Ceel Dheer",2016-02-01,16000
"Galgaduud","Ceel Dheer",2016-03-01,18000
"Galgaduud","Ceel Dheer",2016-04-01,50000
"Galgaduud","Ceel Dheer",2016-05-01,30000
"Galgaduud","Ceel Dheer",2016-06-01,100000
"Galgaduud","Ceel Dheer",2016-07-01,75000
"Galgaduud","Ceel Dheer",2016-08-01,60000
"Galgaduud","Ceel Dheer",2016-09-01,60000
"Galgaduud","Ceel Dheer",2016-10-01,8000
"Galgaduud","Ceel Dheer",2016-11-01,39500
"Galgaduud","Ceel Dheer",2016-12-01,40000
"Galgaduud","Ceel Dheer",2017-01-01,25750
"Galgaduud","Ceel Dheer",2017-02-01,25000
"Galgaduud","Ceel Dheer",2017-03-01,22750
"Galgaduud","Ceel Dheer",2017-04-01,25000
"Galgaduud","Ceel Dheer",2017-05-01,16000
"Galgaduud","Ceel Dheer",2017-06-01,25000
"Galgaduud","Ceel Dheer",2017-07-01,25000
"Galgaduud","Ceel Dheer",2017-08-01,25000
"Galgaduud","Ceel Dheer",2017-09-01,20000
"Galgaduud","Ceel Dheer",2017-10-01,20000
"Galgaduud","Ceel Dheer",2017-11-01,10000
"Galgaduud","Ceel Dheer",2017-12-01,10000
"Galgaduud","Ceel Dheer",2018-01-01,18000
"Galgaduud","Ceel Dheer",2018-02-01,18000
"Galgaduud","Ceel Dheer",2018-03-01,18000
"Galgaduud","Ceel Dheer",2018-04-01,10000
"Galgaduud","Ceel Dheer",2018-05-01,10000
"Galgaduud","Ceel Dheer",2018-06-01,15000
"Galgaduud","Ceel Dheer",2018-07-01,20000
"Galgaduud","Ceel Dheer",2018-08-01,16000
"Galgaduud","Ceel Dheer",2018-09-01,17000
"Galgaduud","Ceel Dheer",2018-10-01,17000
"Galgaduud","Ceel Dheer",2018-11-01,17000
"Galgaduud","Ceel Dheer",2018-12-01,20000
"Galgaduud","Ceel Dheer",2019-01-01,20000
"Galgaduud","Ceel Dheer",2019-02-01,20000
"Galgaduud","Ceel Dheer",2019-03-01,20000
"Galgaduud","Ceel Dheer",2019-04-01,20000
"Galgaduud","Ceel Dheer",2019-05-01,20000
"Galgaduud","Ceel Dheer",2019-06-01,20000
"Galgaduud","Ceel Dheer",2019-07-01,20000
"Galgaduud","Ceel Dheer",2019-08-01,20000
"Galgaduud","Ceel Dheer",2019-09-01,20000
"Galgaduud","Ceel Dheer",2019-10-01,20000
"Galgaduud","Ceel Dheer",2019-11-01,20000
"Galgaduud","Ceel Dheer",2019-12-01,20000
"Galgaduud","Ceel Dheer",2020-01-01,18000
"Galgaduud","Ceel Dheer",2020-02-01,20000
"Galgaduud","Ceel Dheer",2020-03-01,20000
"Galgaduud","Ceel Dheer",2020-04-01,21750
"Galgaduud","Ceel Dheer",2020-05-01,20000
"Galgaduud","Ceel Dheer",2020-06-01,20000
"Galgaduud","Ceel Dheer",2020-07-01,20000
"Galgaduud","Ceel Dheer",2020-08-01,19200
"Galgaduud","Ceel Dheer",2020-09-01,19500
"Galgaduud","Ceel Dheer",2020-10-01,20000
"Galgaduud","Ceel Dheer",2020-11-01,20000
"Galgaduud","Ceel Dheer",2020-12-01,20000
"Galgaduud","Ceel Dheer",2021-01-01,20000
"Galgaduud","Ceel Dheer",2021-02-01,20000
"Galgaduud","Ceel Dheer",2021-03-01,19600
"Galgaduud","Ceel Dheer",2021-04-01,20000
"Galgaduud","Ceel Dheer",2021-05-01,20000
"Galgaduud","Ceel Dheer",2021-06-01,18250
"Galgaduud","Ceel Dheer",2021-07-01,13500
"Galgaduud","Ceel Dheer",2021-08-01,13000
"Galgaduud","Ceel Dheer",2021-09-01,12750
"Galgaduud","Ceel Dheer",2021-10-01,13000
"Galgaduud","Ceel Dheer",2021-11-01,13000
"Galgaduud","Ceel Dheer",2021-12-01,13000
"Galgaduud","Ceel Dheer",2022-01-01,13000
"Galgaduud","Ceel Dheer",2022-02-01,13250
"Galgaduud","Ceel Dheer",2022-03-01,13750
"Galgaduud","Ceel Dheer",2022-04-01,13750
"Galgaduud","Ceel Dheer",2022-05-01,13200
"Galgaduud","Ceel Dheer",2022-06-01,13500
"Galgaduud","Ceel Dheer",2022-07-01,13000
"Galgaduud","Ceel Dheer",2022-08-01,13000
"Galgaduud","Ceel Dheer",2022-09-01,15000
"Galgaduud","Ceel Dheer",2022-10-01,14000
"Galgaduud","Ceel Dheer",2022-11-01,NA
"Galgaduud","Ceel Dheer",2022-12-01,NA
"Hiraan","Belet Weyne",2011-01-01,20000
"Hiraan","Belet Weyne",2011-02-01,20000
"Hiraan","Belet Weyne",2011-03-01,20000
"Hiraan","Belet Weyne",2011-04-01,20000
"Hiraan","Belet Weyne",2011-05-01,20000
"Hiraan","Belet Weyne",2011-06-01,20000
"Hiraan","Belet Weyne",2011-07-01,20000
"Hiraan","Belet Weyne",2011-08-01,15000
"Hiraan","Belet Weyne",2011-09-01,17000
"Hiraan","Belet Weyne",2011-10-01,15000
"Hiraan","Belet Weyne",2011-11-01,15000
"Hiraan","Belet Weyne",2011-12-01,15000
"Hiraan","Belet Weyne",2012-01-01,20000
"Hiraan","Belet Weyne",2012-02-01,17500
"Hiraan","Belet Weyne",2012-03-01,15000
"Hiraan","Belet Weyne",2012-04-01,15000
"Hiraan","Belet Weyne",2012-05-01,15000
"Hiraan","Belet Weyne",2012-06-01,15000
"Hiraan","Belet Weyne",2012-07-01,15000
"Hiraan","Belet Weyne",2012-08-01,15000
"Hiraan","Belet Weyne",2012-09-01,15000
"Hiraan","Belet Weyne",2012-10-01,15000
"Hiraan","Belet Weyne",2012-11-01,15000
"Hiraan","Belet Weyne",2012-12-01,15000
"Hiraan","Belet Weyne",2013-01-01,15000
"Hiraan","Belet Weyne",2013-02-01,15000
"Hiraan","Belet Weyne",2013-03-01,15000
"Hiraan","Belet Weyne",2013-04-01,15000
"Hiraan","Belet Weyne",2013-05-01,15000
"Hiraan","Belet Weyne",2013-06-01,15000
"Hiraan","Belet Weyne",2013-07-01,15000
"Hiraan","Belet Weyne",2013-08-01,15000
"Hiraan","Belet Weyne",2013-09-01,15000
"Hiraan","Belet Weyne",2013-10-01,15000
"Hiraan","Belet Weyne",2013-11-01,15000
"Hiraan","Belet Weyne",2013-12-01,15000
"Hiraan","Belet Weyne",2014-01-01,15000
"Hiraan","Belet Weyne",2014-02-01,15000
"Hiraan","Belet Weyne",2014-03-01,15000
"Hiraan","Belet Weyne",2014-04-01,17500
"Hiraan","Belet Weyne",2014-05-01,20000
"Hiraan","Belet Weyne",2014-06-01,17000
"Hiraan","Belet Weyne",2014-07-01,16250
"Hiraan","Belet Weyne",2014-08-01,20000
"Hiraan","Belet Weyne",2014-09-01,20000
"Hiraan","Belet Weyne",2014-10-01,15000
"Hiraan","Belet Weyne",2014-11-01,15000
"Hiraan","Belet Weyne",2014-12-01,18000
"Hiraan","Belet Weyne",2015-01-01,15000
"Hiraan","Belet Weyne",2015-02-01,15000
"Hiraan","Belet Weyne",2015-03-01,20000
"Hiraan","Belet Weyne",2015-04-01,20000
"Hiraan","Belet Weyne",2015-05-01,20000
"Hiraan","Belet Weyne",2015-06-01,20000
"Hiraan","Belet Weyne",2015-07-01,20000
